CO_MUNICIPIO;doc_bas;doc_vinculo_contrat;pct_contratados
4307005;1578;406;25.7
4315107;162;66;40.7
4306601;564;150;26.6
4301636;225;89;39.6
4317608;736;288;39.1
4316006;345;114;33
4315750;70;49;70
4313003;36;11;30.6
4304697;61;32;52.5
4314423;69;24;34.8
4318002;935;429;45.9
4317400;726;154;21.2
4310207;1426;528;37
4317756;37;15;40.5
4304705;960;321;33.4
4305801;176;93;52.8
4321956;164;99;60.4
4322103;75;31;41.3
4310009;347;76;21.9
4306106;949;293;30.9
4311809;750;282;37.6
4311304;450;221;49.1
4315552;70;35;50
4308102;275;90;32.7
4306403;492;101;20.5
4303905;1007;156;15.5
4319505;381;121;31.8
4322707;345;98;28.4
4322608;1017;288;28.3
4311239;45;17;37.8
4315305;382;131;34.3
4320206;182;91;50
4313706;568;260;45.8
4302154;51;36;70.6
4302055;50;39;78
4321105;208;48;23.1
4311403;1549;290;18.7
4308508;729;340;46.6
4300638;88;41;46.6
4321402;308;187;60.7
4306320;53;27;50.9
4306767;439;75;17.1
4312476;112;45;40.2
4321469;100;65;65
4303202;98;80;81.6
4302659;77;36;46.8
4304507;717;335;46.7
4314605;373;169;45.3
4314803;565;82;14.5
4321709;387;63;16.3
4322541;71;28;39.4
4315131;42;14;33.3
4315602;3003;649;21.6
4314555;46;9;19.6
4309050;89;16;18
4311205;401;124;30.9
4300059;65;25;38.5
4303558;52;15;28.8
4305871;55;16;29.1
4314498;104;45;43.3
4313805;149;56;37.6
4300505;122;39;32
4306072;53;31;58.5
4305207;202;34;16.8
4321907;384;99;25.8
4302378;69;55;79.7
4323705;50;14;28
4313201;353;105;29.7
4314506;170;41;24.1
4301107;218;46;21.1
4318309;774;187;24.2
4306452;38;13;34.2
4308607;459;206;44.9
4313300;386;168;43.5
4305454;271;75;27.7
4304671;106;29;27.4
4321600;663;112;16.9
4312609;92;27;29.3
4319752;41;17;41.5
4311643;40;11;27.5
4311122;53;37;69.8
4308201;498;73;14.7
4319737;70;32;45.7
4316600;196;63;32.1
4303806;86;48;55.8
4308904;272;106;39
4306809;325;119;36.6
4313607;47;20;42.6
4304630;1309;309;23.6
4311106;156;35;22.4
4312708;187;49;26.2
4323804;313;146;46.6
4319109;77;7;9.1
4320230;48;21;43.8
4319372;46;18;39.1
4304408;744;141;19
4309100;781;141;18.1
4303400;71;34;47.9
4313391;63;19;30.2
4307815;62;38;61.3
4307203;90;60;66.7
4319703;50;29;58
4322533;140;62;44.3
4303673;48;29;60.4
4323754;51;28;54.9
4320107;352;158;44.9
4304952;73;18;24.7
4305009;163;43;26.4
4303707;95;38;40
4322301;102;28;27.5
4318499;49;32;65.3
4319307;93;19;20.4
4314456;55;39;70.9
4310850;81;58;71.6
4312401;923;349;37.8
4300877;173;63;36.4
4321832;66;36;54.5
4312443;71;36;50.7
4312500;190;92;48.4
4313656;165;55;33.3
4321477;90;45;50
4306502;164;93;56.7
4319406;227;64;28.2
4313102;83;36;43.4
4312351;29;7;24.1
4315172;36;9;25
4312807;94;20;21.3
4322525;58;22;37.9
4321006;182;60;33
4317509;1173;294;25.1
4309506;147;60;40.8
4313425;39;18;46.2
4316451;235;101;43
4308300;169;75;44.4
4312252;129;89;69
4311007;461;74;16.1
4300109;257;107;41.6
4319364;56;12;21.4
4311700;93;34;36.6
4315503;237;105;44.3
4307807;548;212;38.7
4322186;26;7;26.9
4314464;48;32;66.7
4310579;40;25;62.5
4313334;41;15;36.6
4300307;76;33;43.4
4300406;1030;357;34.7
4322004;541;114;21.1
4301404;147;80;54.4
4302584;36;26;72.2
4323358;32;9;28.1
4312054;75;33;44
4306205;170;42;24.7
4304663;377;89;23.6
4313375;410;53;12.9
4300455;70;38;54.3
4312302;115;94;81.7
4314704;188;111;59
4321808;494;61;12.3
4309605;299;15;5
4300554;32;21;65.6
4300661;28;11;39.3
4300703;103;30;29.1
4300802;161;59;36.6
4300901;84;38;45.2
4301925;30;18;60
4320552;77;25;32.5
4301008;383;115;30
4321626;52;18;34.6
4301206;216;66;30.6
4305173;151;69;45.7
4302451;116;56;48.3
4301503;112;31;27.7
4301552;58;25;43.1
4305116;48;31;64.6
4309654;129;67;51.9
4304358;158;122;77.2
4300034;85;43;50.6
4306304;85;33;38.8
4301651;91;48;52.7
4304622;41;27;65.9
4301701;96;17;17.7
4301800;76;9;11.8
4311981;56;33;58.9
4309159;74;29;39.2
4314548;41;23;56.1
4317251;31;12;38.7
4312385;39;13;33.3
4319604;350;121;34.6
4318804;555;232;41.8
4313011;60;18;30
4302204;100;28;28
4318622;84;26;31
4302303;163;66;40.5
4321352;57;29;50.9
4302352;225;63;28
4308078;67;29;43.3
4302501;123;47;38.2
4302600;79;31;39.2
4311791;56;24;42.9
4302709;271;81;29.9
4313441;55;32;58.2
4318457;50;36;72
4320578;37;22;59.5
4302907;170;122;71.8
4311627;103;26;25.2
4316758;109;42;38.5
4317954;50;18;36
4312179;41;14;34.1
4303301;79;19;24.1
4300851;77;27;35.1
4305447;65;15;23.1
4303608;133;34;25.6
4306130;40;8;20
4304614;26;7;26.9
4304002;81;50;61.7
4304101;52;13;25
4304309;108;28;25.9
4304689;179;60;33.5
4300471;57;26;45.6
4305850;54;18;33.3
4304903;152;51;33.6
4317558;31;19;61.3
4305132;65;16;24.6
4305157;68;32;47.1
4316477;43;19;44.2
4305306;183;86;47
4305405;72;17;23.6
4310413;40;21;52.5
4305504;71;39;54.9
4312625;35;24;68.6
4305603;57;16;28.1
4305702;108;30;27.8
4306924;38;29;76.3
4313466;36;8;22.2
4305900;108;36;33.3
4302238;59;19;32.2
4305959;53;12;22.6
4306007;222;70;31.5
4306056;99;38;38.4
4302220;54;17;31.5
4323457;57;19;33.3
4306353;54;32;59.3
4317301;499;169;33.9
4301875;68;35;51.5
4306700;47;14;29.8
4306734;51;6;11.8
4306759;37;13;35.1
4312203;73;15;20.5
4306908;357;153;42.9
4306932;132;61;46.2
4306957;52;41;78.8
4314134;27;8;29.6
4315313;35;13;37.1
4307054;68;27;39.7
4305439;69;41;59.4
4305371;65;43;66.2
4318101;228;108;47.4
4307104;118;36;30.5
4314175;69;5;7.2
4306429;55;31;56.4
4307302;111;56;50.5
4314472;64;35;54.7
4307401;49;21;42.9
4305934;28;11;39.3
4310876;55;14;25.5
4307559;90;40;44.4
4305587;46;19;41.3
4307831;44;10;22.7
4307864;42;15;35.7
4315008;51;26;51
4318432;59;27;45.8
4308003;90;25;27.8
4308052;36;25;69.4
4300570;37;9;24.3
4322855;26;9;34.6
4320859;91;36;39.6
4313086;38;13;34.2
4308409;97;28;28.9
4308458;68;34;50
4302253;36;7;19.4
4308706;66;31;47
4308805;110;41;37.3
4308250;32;20;62.5
4309001;257;84;32.7
4320321;30;15;50
4322343;25;7;28
4311130;55;14;25.5
4309258;25;7;28
4313953;155;37;23.9
4309571;54;31;57.4
4312153;73;31;42.5
4322350;19;11;57.9
4309704;92;24;26.1
4309753;77;11;14.3
4309803;63;22;34.9
4309902;99;40;40.4
4309951;71;24;33.8
4310306;61;22;36.1
4310363;67;16;23.9
4323770;73;29;39.7
4310405;88;23;26.1
4310439;94;22;23.4
4310462;28;12;42.9
4310504;162;85;52.5
4310553;51;7;13.7
4311718;119;43;36.1
4310702;64;49;76.6
4310751;33;19;57.6
4315149;72;20;27.8
4314787;29;17;58.6
4310900;43;9;20.9
4311155;149;85;57
4315321;53;19;35.8
4318606;93;37;39.8
4311254;82;46;56.1
4308433;61;13;21.3
4320453;31;6;19.4
4311502;146;52;35.6
4311601;105;65;61.9
4312674;31;20;64.5
4311908;67;33;49.3
4312005;24;12;50
4312104;84;20;23.8
4314035;83;25;30.1
4318614;52;11;21.2
4312450;104;49;47.1
4311270;29;12;41.4
4309126;60;37;61.7
4315701;446;231;51.8
4312757;62;29;46.8
4305835;35;13;37.1
4313037;64;27;42.2
4313359;37;15;40.5
4321303;394;148;37.6
4313490;61;18;29.5
4316428;42;6;14.3
4314001;126;55;43.7
4314779;70;46;65.7
4305975;56;32;57.1
4321667;185;124;67
4314159;99;36;36.4
4314209;134;22;16.4
4305124;128;39;30.5
4314308;65;10;15.4
4301073;60;20;33.3
4322327;70;14;20
4300646;113;34;30.1
4314753;31;8;25.8
4315073;29;12;41.4
4315156;97;35;36.1
4315206;56;19;33.9
4315354;73;26;35.6
4315404;207;132;63.8
4315453;42;6;14.3
4314076;83;30;36.1
4316402;485;155;32
4315909;121;48;39.7
4316204;71;26;36.6
4316303;114;27;23.7
4316436;42;24;57.1
4316501;103;30;29.1
4319356;53;12;22.6
4316709;142;28;19.7
4320677;111;17;15.3
4319125;51;15;29.4
4310538;83;14;16.9
4306379;53;16;30.2
4319802;249;91;36.5
4316956;116;28;24.1
4317004;109;31;28.4
4322376;48;18;37.5
4304655;82;39;47.6
4317707;170;61;35.9
4308656;60;36;60
4317806;308;81;26.3
4318051;41;26;63.4
4311759;127;56;44.1
4318200;288;133;46.2
4316972;35;8;22.9
4318408;273;152;55.7
4301750;78;16;20.5
4318424;53;13;24.5
4318440;40;17;42.5
4318465;47;32;68.1
4318481;79;21;26.6
4318507;386;84;21.8
4315958;47;31;66
4319158;136;25;18.4
4319208;86;51;59.3
4321493;46;18;39.1
4301958;53;31;58.5
4312955;47;26;55.3
4320263;109;62;56.9
4320305;72;28;38.9
4320404;296;50;16.9
4310652;60;48;80
4320503;183;75;41
4320602;51;14;27.5
4320651;42;7;16.7
4314068;72;47;65.3
4312427;63;40;63.5
4316733;30;16;53.3
4320354;74;23;31.1
4321329;57;21;36.8
4301859;93;40;43
4321436;167;86;51.5
4306551;52;43;82.7
4311734;53;30;56.6
4321634;29;21;72.4
4321857;99;66;66.7
4323408;69;17;24.6
4322152;64;44;68.8
4322251;85;9;10.6
4315057;37;30;81.1
4312377;68;34;50
4312617;60;39;65
4322558;36;17;47.2
4304853;37;10;27
4322905;63;26;41.3
4323101;98;49;50
4323200;78;25;32.1
4323309;61;14;23
4323507;51;16;31.4
4323606;34;14;41.2
5003207;1706;639;37.5
5005202;403;280;69.5
5006903;292;216;74
5000708;466;315;67.6
5002704;15586;7299;46.8
5001102;968;541;55.9
5003488;284;225;79.2
5005608;641;465;72.5
5000252;82;56;68.3
5002605;246;170;69.1
5003900;48;32;66.7
5003306;577;361;62.6
5006408;144;107;74.3
5007406;339;249;73.5
5007695;518;147;28.4
5007935;281;162;57.7
5001508;150;99;66
5003108;89;66;74.2
5004908;98;63;64.3
5007307;80;61;76.2
5007505;84;60;71.4
5007901;1006;642;63.8
5008008;341;219;64.2
5002902;375;126;33.6
5002951;704;420;59.7
5003256;457;303;66.3
5006275;128;83;64.8
5001003;410;206;50.2
5004403;135;102;75.6
5006309;636;367;57.7
5007802;137;112;81.8
5000203;240;136;56.7
5002308;182;97;53.3
5007109;517;220;42.6
5007554;124;74;59.7
5008305;2302;832;36.1
5000807;118;65;55.1
5001904;446;252;56.5
5002001;164;121;73.8
5006200;919;453;49.3
5007976;64;42;65.6
5002100;492;308;62.6
5002159;175;137;78.3
5002209;453;254;56.1
5002803;89;66;74.2
5004106;156;108;69.2
5005004;490;210;42.9
5005806;235;186;79.1
5000609;667;435;65.2
5000906;178;152;85.4
5001243;192;161;83.9
5002407;527;301;57.1
5003504;97;82;84.5
5003702;4251;2107;49.6
5003801;333;138;41.4
5004502;347;254;73.2
5005152;103;71;68.9
5005251;129;92;71.3
5005400;662;303;45.8
5006002;345;208;60.3
5006606;1703;911;53.5
5007208;599;381;63.6
5008404;151;124;82.1
5000856;186;156;83.9
5003157;275;237;86.2
5003454;305;239;78.4
5003751;224;168;75
5004007;175;100;57.1
5004304;270;169;62.6
5004601;251;139;55.4
5004700;473;261;55.2
5004809;173;137;79.2
5005103;96;79;82.3
5005681;358;226;63.1
5005707;1022;495;48.4
5006259;76;55;72.4
5006358;260;202;77.7
5007703;169;126;74.6
5007950;177;144;81.4
5103304;279;123;44.1
5101407;349;149;42.7
5103254;365;227;62.2
5107578;89;50;56.2
5101902;253;161;63.6
5102850;106;68;64.2
5103379;136;67;49.3
5105150;611;347;56.8
5105176;135;105;77.8
5100250;776;446;57.5
5102793;119;83;69.7
5100805;116;72;62.1
5106158;147;72;49
5106299;151;111;73.5
5108956;97;57;58.8
5103205;368;156;42.4
5104104;494;331;67
5106265;91;69;75.8
5105606;363;200;55.1
5106216;142;78;54.9
5106422;387;200;51.7
5108055;159;95;59.7
5108808;51;24;47.1
5102637;633;291;46
5107875;373;148;39.7
5102686;138;50;36.2
5103502;370;209;56.5
5105101;453;292;64.5
5106273;42;20;47.6
5106802;76;48;63.2
5107305;166;62;37.3
5107941;133;55;41.4
5108907;56;29;51.8
5105259;1084;234;21.6
5105903;210;112;53.3
5106224;769;196;25.5
5107768;55;32;58.2
5107925;1477;461;31.2
5101837;92;64;69.6
5106240;122;71;58.2
5104526;105;42;40
5104542;89;42;47.2
5108006;177;87;49.2
5103056;137;66;48.2
5108303;63;26;41.3
5104559;75;48;64
5106190;42;25;59.5
5105580;171;98;57.3
5107248;78;32;41
5107909;2106;872;41.4
5108501;134;57;42.5
5103700;155;59;38.1
5106208;48;20;41.7
5106307;368;248;67.4
5103858;224;142;63.4
5106455;45;31;68.9
5101852;106;80;75.5
5107883;32;8;25
5100359;73;50;68.5
5102694;74;32;43.2
5103353;574;411;71.6
5105309;61;44;72.1
5106778;144;111;77.1
5107180;136;99;72.8
5107354;99;75;75.8
5107743;49;35;71.4
5107776;131;103;78.6
5107859;164;101;61.6
5108600;261;138;52.9
5100201;396;188;47.5
5106174;109;83;76.1
5102603;383;316;82.5
5102702;356;151;42.4
5106257;250;100;40
5106281;88;61;69.3
5107792;57;32;56.1
5107065;376;199;52.9
5101001;42;31;73.8
5101803;1017;393;38.6
5103106;72;43;59.7
5105507;201;97;48.3
5106182;84;43;51.2
5106752;559;276;49.4
5108352;41;31;75.6
5101704;387;224;57.9
5106851;42;19;45.2
5103452;67;28;41.8
5106232;215;108;50.2
5107958;1174;504;42.9
5101258;199;77;38.7
5103809;35;14;40
5103957;41;29;70.7
5104500;30;7;23.3
5105002;88;55;62.5
5105234;60;43;71.7
5105622;330;176;53.3
5106828;148;109;73.6
5107107;228;90;39.5
5107156;32;14;43.8
5107206;60;43;71.7
5107750;40;30;75
5100508;96;64;66.7
5101308;124;75;60.5
5106000;71;43;60.6
5107263;48;22;45.8
5108857;48;30;62.5
5100102;88;54;61.4
5104906;113;91;80.5
5107701;184;135;73.4
5103007;266;129;48.5
5103403;7264;1779;24.5
5107800;282;218;77.3
5106109;256;194;75.8
5108402;3002;1741;58
5101605;93;67;72
5102504;1152;390;33.9
5103437;54;35;64.8
5106505;421;243;57.7
5102678;652;244;37.4
5107040;1240;500;40.3
5101209;16;15;93.8
5103908;152;126;82.9
5104203;92;59;64.1
5106653;54;40;74.1
5106703;26;16;61.5
5107008;248;190;76.6
5107198;34;22;64.7
5108105;27;21;77.8
5108204;35;10;28.6
5103601;85;50;58.8
5104609;144;78;54.2
5104807;374;168;44.9
5105200;165;93;56.4
5106372;200;117;58.5
5107297;27;19;70.4
5107404;52;30;57.7
5107602;3149;1339;42.5
5100300;205;77;37.6
5100409;125;39;31.2
5100607;140;57;40.7
5103361;58;41;70.7
5106315;33;16;48.5
5206404;225;83;36.9
5214002;162;61;37.7
5214051;76;25;32.9
5214838;154;60;39
5215256;38;25;65.8
5220207;222;89;40.1
5221577;56;22;39.3
5202155;83;36;43.4
5202502;85;28;32.9
5203807;57;27;47.4
5207535;81;26;32.1
5208905;318;99;31.1
5211008;86;18;20.9
5212204;233;82;35.2
5212956;58;30;51.7
5219258;45;22;48.9
5201702;177;47;26.6
5202353;61;24;39.3
5203104;52;21;40.4
5203401;73;22;30.1
5207105;31;7;22.6
5213707;93;44;47.3
5217203;123;45;36.6
5200555;88;6;6.8
5204656;43;14;32.6
5204706;135;47;34.8
5204953;40;6;15
5207501;40;24;60
5208103;43;8;18.6
5212808;137;52;38
5200829;60;15;25
5213087;356;162;45.5
5213772;63;25;39.7
5214101;34;11;32.4
5214606;431;116;26.9
5214879;35;16;45.7
5218003;478;62;13
5203575;48;12;25
5219605;36;10;27.8
5219704;118;45;38.1
5221452;39;13;33.3
5221601;535;70;13.1
5200605;121;44;36.4
5204904;315;63;20
5205307;176;98;55.7
5205521;88;51;58
5213509;138;79;57.2
5214903;38;14;36.8
5220009;185;56;30.3
5221080;53;20;37.7
5203203;171;31;18.1
5219456;48;17;35.4
5220280;35;13;37.1
5205000;101;43;42.6
5205406;365;40;11
5210158;31;8;25.8
5208608;761;125;16.4
5209291;24;8;33.3
5209457;38;7;18.4
5209804;29;19;65.5
5210901;252;77;30.6
5211206;270;43;15.9
5213855;43;26;60.5
5214705;36;24;66.7
5214861;147;48;32.7
5216908;33;7;21.2
5218607;106;14;13.2
5218706;39;14;35.9
5218904;220;45;20.5
5219357;46;11;23.9
5220157;74;23;31.1
5221700;161;51;31.7
5201108;4024;294;7.3
5204854;83;23;27.7
5201603;34;10;29.4
5203609;34;6;17.6
5205208;39;12;30.8
5206800;32;18;56.2
5209606;33;7;21.2
5210000;667;65;9.7
5210406;417;194;46.5
5210562;46;18;39.1
5210604;49;17;34.7
5211404;82;13;15.9
5211800;457;111;24.3
5212055;26;6;23.1
5215009;103;51;49.5
5215405;40;12;30
5216809;73;17;23.3
5219506;28;12;42.9
5219902;82;20;24.4
5221007;32;25;78.1
5200902;31;14;45.2
5204201;15;6;40
5205703;28;6;21.4
5207600;57;33;57.9
5210208;502;79;15.7
5210307;22;4;18.2
5211602;25;10;40
5212006;30;10;33.3
5213400;45;22;48.9
5215207;60;25;41.7
5200159;19;6;31.6
5200852;48;22;45.8
5201306;185;72;38.9
5202601;24;3;12.5
5202809;38;20;52.6
5203939;27;9;33.3
5207808;107;25;23.4
5213905;50;3;6
5214408;83;36;43.4
5219001;80;41;51.2
5219100;61;33;54.1
5220108;430;103;24
5221502;56;10;17.9
5201405;4714;1035;22
5208707;15574;2145;13.8
5201801;97;36;37.1
5200050;193;89;46.1
5203302;310;82;26.5
5203559;80;14;17.5
5204557;33;16;48.5
5208400;160;47;29.4
5208806;676;256;37.9
5209200;200;69;34.5
5209705;288;117;40.6
5212303;131;65;49.6
5214507;347;108;31.1
5219738;85;47;55.3
5220454;1576;123;7.8
5221197;85;36;42.4
5221403;1468;321;21.9
5200803;98;46;46.9
5203962;35;10;28.6
5206701;45;10;22.2
5207907;154;40;26
5208301;74;35;47.3
5209408;54;26;48.1
5209903;150;59;39.3
5212709;89;32;36
5218300;453;200;44.2
5219803;155;26;16.8
5220686;64;20;31.2
5220702;53;14;26.4
5200100;184;38;20.7
5200175;76;33;43.4
5200308;284;45;15.8
5204003;124;32;25.8
5205497;864;451;52.2
5205513;204;74;36.3
5205802;101;45;44.6
5206206;828;300;36.2
5208004;1428;168;11.8
5212501;2272;544;23.9
5221858;1976;915;46.3
5215231;772;222;28.8
5213053;44;20;45.5
5215603;304;96;31.6
5217302;288;75;26
5222302;72;30;41.7
5217609;1207;453;37.5
5200258;1870;340;18.2
5219753;638;84;13.2
5222203;69;18;26.1
5201454;47;13;27.7
5201504;76;34;44.7
5204409;178;78;43.8
5205059;35;7;20
5205471;155;27;17.4
5207253;93;17;18.3
5211909;1193;221;18.5
5213004;100;46;46
5213103;841;284;33.8
5213756;158;20;12.7
5215652;33;8;24.2
5216452;59;28;47.5
5218102;38;12;31.6
5218805;2466;369;15
5219308;407;42;10.3
5219407;68;31;45.6
5219712;48;32;66.7
5220504;94;52;55.3
5200134;231;40;17.3
5204607;43;24;55.8
5205455;99;37;37.4
5207352;37;10;27
5207402;120;46;38.3
5209952;170;40;23.5
5211701;62;23;37.1
5215702;348;17;4.9
5215900;40;15;37.5
5216403;125;9;7.2
5220058;38;15;39.5
5221551;58;8;13.8
5221908;28;6;21.4
5200209;40;11;27.5
5200506;15;1;6.7
5203500;268;49;18.3
5209101;356;51;14.3
5203906;95;6;6.3
5204250;74;21;28.4
5204508;1011;304;30.1
5206503;47;13;27.7
5218052;43;15;34.9
5209937;70;10;14.3
5211503;1333;147;11
5212105;73;14;19.2
5212600;28;13;46.4
5212907;35;6;17.1
5213806;478;28;5.9
5216007;23;6;26.1
5217104;240;28;11.7
5217708;184;43;23.4
5218391;34;13;38.2
5218789;70;26;37.1
5222054;74;8;10.8
5206305;38;13;34.2
5215306;235;20;8.5
5215801;27;3;11.1
5217401;352;98;27.8
5219209;31;6;19.4
5220264;49;16;32.7
5220603;232;72;31
5208152;46;24;52.2
5221809;111;14;12.6
5222005;193;41;21.2
5201207;20;5;25
5204805;78;8;10.3
5210109;359;71;19.8
5205109;1504;247;16.4
5205901;124;33;26.6
5206602;25;4;16
5206909;28;8;28.6
5208509;66;7;10.6
5214804;23;4;17.4
5215504;76;51;67.1
5221304;29;17;58.6
5204102;103;44;42.7
5204300;148;38;25.7
5209150;52;3;5.8
5212253;42;17;40.5
5210802;73;24;32.9
5211305;83;39;47
5216304;79;30;38
5218508;545;65;11.9
5220405;184;33;17.9
5300108;34683;12680;36.6
