CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;doc_bas;doc_vinculo_contrat;pct_contratados
4301206;Arroio do Tigre;RS;216;66;30.6
4305173;Cerro Grande do Sul;RS;151;69;45.7
4302451;Boqueirão do Leão;RS;116;56;48.3
4301503;Augusto Pestana;RS;112;31;27.7
4301552;Áurea;RS;58;25;43.1
4305116;Centenário;RS;48;31;64.6
4309654;Hulha Negra;RS;129;67;51.9
4304358;Candiota;RS;158;122;77.2
4300034;Aceguá;RS;85;43;50.6
4306304;David Canabarro;RS;85;33;38.8
4301651;Barão;RS;91;48;52.7
4304622;Capão Bonito do Sul;RS;41;27;65.9
4301701;Barão de Cotegipe;RS;96;17;17.7
4301800;Barracão;RS;76;9;11.8
4311981;Mariana Pimentel;RS;56;33;58.9
4309159;Gramado Xavier;RS;74;29;39.2
4314548;Pinto Bandeira;RS;41;23;56.1
4317251;Santa Tereza;RS;31;12;38.7
4312385;Monte Belo do Sul;RS;39;13;33.3
4319604;São Sepé;RS;350;121;34.6
4318804;São Lourenço do Sul;RS;555;232;41.8
4313011;Nova Candelária;RS;60;18;30
4302204;Boa Vista do Buricá;RS;100;28;28
4318622;São José dos Ausentes;RS;84;26;31
4302303;Bom Jesus;RS;163;66;40.5
4321352;Tavares;RS;57;29;50.9
4302352;Bom Princípio;RS;225;63;28
4308078;Fazenda Vilanova;RS;67;29;43.3
4302501;Bossoroca;RS;123;47;38.2
4302600;Braga;RS;79;31;39.2
4311791;Maratá;RS;56;24;42.9
4302709;Butiá;RS;271;81;29.9
4313441;Novo Tiradentes;RS;55;32;58.2
4318457;São José das Missões;RS;50;36;72
4320578;Sete de Setembro;RS;37;22;59.5
4302907;Cacequi;RS;170;122;71.8
4311627;Lindolfo Collor;RS;103;26;25.2
4316758;Santa Clara do Sul;RS;109;42;38.5
4317954;Santo Expedito do Sul;RS;50;18;36
4312179;Mato Queimado;RS;41;14;34.1
4303301;Caibaté;RS;79;19;24.1
4300851;Arambaré;RS;77;27;35.1
4305447;Chuvisca;RS;65;15;23.1
4303608;Cambará do Sul;RS;133;34;25.6
4306130;Cruzaltense;RS;40;8;20
4304614;Canudos do Vale;RS;26;7;26.9
4304002;Campo Novo;RS;81;50;61.7
4304101;Campos Borges;RS;52;13;25
4304309;Cândido Godói;RS;108;28;25.9
4304689;Capela de Santana;RS;179;60;33.5
4300471;Almirante Tamandaré do Sul;RS;57;26;45.6
4305850;Coqueiros do Sul;RS;54;18;33.3
4304903;Casca;RS;152;51;33.6
4317558;Santo Antônio do Palma;RS;31;19;61.3
4305132;Cerro Branco;RS;65;16;24.6
4305157;Cerro Grande;RS;68;32;47.1
4316477;Salvador das Missões;RS;43;19;44.2
4305306;Chapada;RS;183;86;47
4305405;Chiapetta;RS;72;17;23.6
4310413;Inhacorá;RS;40;21;52.5
4305504;Ciríaco;RS;71;39;54.9
4312625;Muliterno;RS;35;24;68.6
4305603;Colorado;RS;57;16;28.1
4305702;Condor;RS;108;30;27.8
4306924;Engenho Velho;RS;38;29;76.3
4313466;Novo Xingu;RS;36;8;22.2
4305900;Coronel Bicaco;RS;108;36;33.3
4302238;Boa Vista do Incra;RS;59;19;32.2
4305959;Cotiporã;RS;53;12;22.6
4306007;Crissiumal;RS;222;70;31.5
4306056;Cristal;RS;99;38;38.4
4302220;Boa Vista do Cadeado;RS;54;17;31.5
4323457;Vila Nova do Sul;RS;57;19;33.3
4306353;Dezesseis de Novembro;RS;54;32;59.3
4317301;Santa Vitória do Palmar;RS;499;169;33.9
4301875;Barra do Quaraí;RS;68;35;51.5
4306700;Dona Francisca;RS;47;14;29.8
4306734;Doutor Maurício Cardoso;RS;51;6;11.8
4306759;Doutor Ricardo;RS;37;13;35.1
4312203;Maximiliano de Almeida;RS;73;15;20.5
4306908;Encruzilhada do Sul;RS;357;153;42.9
4306932;Entre-Ijuís;RS;132;61;46.2
4306957;Entre Rios do Sul;RS;52;41;78.8
4314134;Paulo Bento;RS;27;8;29.6
4315313;Quatro Irmãos;RS;35;13;37.1
4307054;Ernestina;RS;68;27;39.7
4305439;Chuí;RS;69;41;59.4
4305371;Charrua;RS;65;43;66.2
4318101;São Francisco de Assis;RS;228;108;47.4
4307104;Herval;RS;118;36;30.5
4314175;Pedras Altas;RS;69;5;7.2
4306429;Dois Irmãos das Missões;RS;55;31;56.4
4307302;Erval Seco;RS;111;56;50.5
4314472;Pinhal Grande;RS;64;35;54.7
4307401;Esmeralda;RS;49;21;42.9
4305934;Coronel Pilar;RS;28;11;39.3
4310876;Jacuizinho;RS;55;14;25.5
4307559;Estação;RS;90;40;44.4
4305587;Colinas;RS;46;19;41.3
4307831;Eugênio de Castro;RS;44;10;22.7
4307864;Fagundes Varela;RS;42;15;35.7
4315008;Porto Lucena;RS;51;26;51
4318432;São João do Polêsine;RS;59;27;45.8
4308003;Faxinal do Soturno;RS;90;25;27.8
4308052;Faxinalzinho;RS;36;25;69.4
4300570;Alto Feliz;RS;37;9;24.3
4322855;Vespasiano Corrêa;RS;26;9;34.6
4320859;Tabaí;RS;91;36;39.6
4313086;Nova Pádua;RS;38;13;34.2
4308409;Formigueiro;RS;97;28;28.9
4308458;Fortaleza dos Valos;RS;68;34;50
4302253;Boa Vista do Sul;RS;36;7;19.4
4308706;Gaurama;RS;66;31;47
4308805;General Câmara;RS;110;41;37.3
4308250;Floriano Peixoto;RS;32;20;62.5
4309001;Giruá;RS;257;84;32.7
4320321;Senador Salgado Filho;RS;30;15;50
4322343;Ubiretama;RS;25;7;28
4311130;Jari;RS;55;14;25.5
4309258;Guabiju;RS;25;7;28
4313953;Pantano Grande;RS;155;37;23.9
4309571;Herveiras;RS;54;31;57.4
4312153;Mato Leitão;RS;73;31;42.5
4322350;União da Serra;RS;19;11;57.9
4309704;Humaitá;RS;92;24;26.1
4309753;Ibarama;RS;77;11;14.3
4309803;Ibiaçá;RS;63;22;34.9
4309902;Ibiraiaras;RS;99;40;40.4
4309951;Ibirapuitã;RS;71;24;33.8
4310306;Ilópolis;RS;61;22;36.1
4310363;Imigrante;RS;67;16;23.9
4323770;Westfália;RS;73;29;39.7
4310405;Independência;RS;88;23;26.1
4310439;Ipê;RS;94;22;23.4
4310462;Ipiranga do Sul;RS;28;12;42.9
4310504;Iraí;RS;162;85;52.5
4310553;Itacurubi;RS;51;7;13.7
4311718;Maçambará;RS;119;43;36.1
4310702;Itatiba do Sul;RS;64;49;76.6
4310751;Ivorá;RS;33;19;57.6
4315149;Presidente Lucena;RS;72;20;27.8
4314787;Ponte Preta;RS;29;17;58.6
4310900;Jacutinga;RS;43;9;20.9
4311155;Jóia;RS;149;85;57
4315321;Quevedos;RS;53;19;35.8
4318606;São José do Ouro;RS;93;37;39.8
4311254;Lagoão;RS;82;46;56.1
4308433;Forquetinha;RS;61;13;21.3
4320453;Sério;RS;31;6;19.4
4311502;Lavras do Sul;RS;146;52;35.6
4311601;Liberato Salzano;RS;105;65;61.9
4312674;Nicolau Vergueiro;RS;31;20;64.5
4311908;Marcelino Ramos;RS;67;33;49.3
4312005;Mariano Moro;RS;24;12;50
4312104;Mata;RS;84;20;23.8
4314035;Pareci Novo;RS;83;25;30.1
4318614;São José do Sul;RS;52;11;21.2
4312450;Morro Redondo;RS;104;49;47.1
4311270;Lagoa dos Três Cantos;RS;29;12;41.4
4309126;Gramado dos Loureiros;RS;60;37;61.7
4315701;Rio Pardo;RS;446;231;51.8
4312757;Nova Alvorada;RS;62;29;46.8
4305835;Coqueiro Baixo;RS;35;13;37.1
4313037;Nova Esperança do Sul;RS;64;27;42.2
4313359;Nova Roma do Sul;RS;37;15;40.5
4321303;Taquari;RS;394;148;37.6
4313490;Novo Barreiro;RS;61;18;29.5
4316428;Sagrada Família;RS;42;6;14.3
4314001;Paraí;RS;126;55;43.7
4314779;Pontão;RS;70;46;65.7
4305975;Coxilha;RS;56;32;57.1
4321667;Três Cachoeiras;RS;185;124;67
4314159;Paverama;RS;99;36;36.4
4314209;Pedro Osório;RS;134;22;16.4
4305124;Cerrito;RS;128;39;30.5
4314308;Pejuçara;RS;65;10;15.4
4301073;Arroio do Padre;RS;60;20;33.3
4322327;Turuçu;RS;70;14;20
4300646;Ametista do Sul;RS;113;34;30.1
4314753;Poço das Antas;RS;31;8;25.8
4315073;Porto Vera Cruz;RS;29;12;41.4
4315156;Progresso;RS;97;35;36.1
4315206;Putinga;RS;56;19;33.9
4315354;Quinze de Novembro;RS;73;26;35.6
4315404;Redentora;RS;207;132;63.8
4315453;Relvado;RS;42;6;14.3
4314076;Passo do Sobrado;RS;83;30;36.1
4316402;Rosário do Sul;RS;485;155;32
4315909;Rodeio Bonito;RS;121;48;39.7
4316204;Rondinha;RS;71;26;36.6
4316303;Roque Gonzales;RS;114;27;23.7
4316436;Saldanha Marinho;RS;42;24;57.1
4316501;Salvador do Sul;RS;103;30;29.1
4319356;São Pedro da Serra;RS;53;12;22.6
4316709;Santa Bárbara do Sul;RS;142;28;19.7
4320677;Sinimbu;RS;111;17;15.3
4319125;São Martinho da Serra;RS;51;15;29.4
4310538;Itaara;RS;83;14;16.9
4306379;Dilermando de Aguiar;RS;53;16;30.2
4319802;São Vicente do Sul;RS;249;91;36.5
4316956;Santa Maria do Herval;RS;116;28;24.1
4317004;Santana da Boa Vista;RS;109;31;28.4
4322376;Unistalda;RS;48;18;37.5
4304655;Capão do Cipó;RS;82;39;47.6
4317707;Santo Antônio das Missões;RS;170;61;35.9
4308656;Garruchos;RS;60;36;60
4317806;Santo Augusto;RS;308;81;26.3
4318051;São Domingos do Sul;RS;41;26;63.4
4311759;Manoel Viana;RS;127;56;44.1
4318200;São Francisco de Paula;RS;288;133;46.2
4316972;Santa Margarida do Sul;RS;35;8;22.9
4318408;São Jerônimo;RS;273;152;55.7
4301750;Barão do Triunfo;RS;78;16;20.5
4318424;São João da Urtiga;RS;53;13;24.5
4318440;São Jorge;RS;40;17;42.5
4318465;São José do Herval;RS;47;32;68.1
4318481;São José do Hortêncio;RS;79;21;26.6
4318507;São José do Norte;RS;386;84;21.8
4315958;Rolador;RS;47;31;66
4319158;São Miguel das Missões;RS;136;25;18.4
4319208;São Nicolau;RS;86;51;59.3
4321493;Toropi;RS;46;18;39.1
4301958;Barra Funda;RS;53;31;58.5
4312955;Nova Boa Vista;RS;47;26;55.3
4320263;Segredo;RS;109;62;56.9
4320305;Selbach;RS;72;28;38.9
4320404;Serafina Corrêa;RS;296;50;16.9
4310652;Itati;RS;60;48;80
4320503;Sertão;RS;183;75;41
4320602;Severiano de Almeida;RS;51;14;27.5
4320651;Silveira Martins;RS;42;7;16.7
4314068;Passa Sete;RS;72;47;65.3
4312427;Mormaço;RS;63;40;63.5
4316733;Santa Cecília do Sul;RS;30;16;53.3
4320354;Sentinela do Sul;RS;74;23;31.1
4321329;Taquaruçu do Sul;RS;57;21;36.8
4301859;Barra do Guarita;RS;93;40;43
4321436;Terra de Areia;RS;167;86;51.5
4306551;Dom Pedro de Alcântara;RS;52;43;82.7
4311734;Mampituba;RS;53;30;56.6
4321634;Três Arroios;RS;29;21;72.4
4321857;Três Palmeiras;RS;99;66;66.7
4323408;Vila Maria;RS;69;17;24.6
4322152;Tunas;RS;64;44;68.8
4322251;Tupandi;RS;85;9;10.6
4315057;Porto Mauá;RS;37;30;81.1
4312377;Monte Alegre dos Campos;RS;68;34;50
4312617;Muitos Capões;RS;60;39;65
4322558;Vanini;RS;36;17;47.2
4304853;Carlos Gomes;RS;37;10;27
4322905;Viadutos;RS;63;26;41.3
4323101;Vicente Dutra;RS;98;49;50
4323200;Victor Graeff;RS;78;25;32.1
4323309;Vila Flores;RS;61;14;23
4323507;Vista Alegre;RS;51;16;31.4
4323606;Vista Alegre do Prata;RS;34;14;41.2
5003207;Corumbá;MS;1706;639;37.5
5005202;Ladário;MS;403;280;69.5
5006903;Porto Murtinho;MS;292;216;74
5000708;Anastácio;MS;466;315;67.6
5002704;Campo Grande;MS;15586;7299;46.8
5001102;Aquidauana;MS;968;541;55.9
5003488;Dois Irmãos do Buriti;MS;284;225;79.2
5005608;Miranda;MS;641;465;72.5
5000252;Alcinópolis;MS;82;56;68.3
5002605;Camapuã;MS;246;170;69.1
5003900;Figueirão;MS;48;32;66.7
5003306;Coxim;MS;577;361;62.6
5006408;Pedro Gomes;MS;144;107;74.3
5007406;Rio Verde de Mato Grosso;MS;339;249;73.5
5007695;São Gabriel do Oeste;MS;518;147;28.4
5007935;Sonora;MS;281;162;57.7
5001508;Bandeirantes;MS;150;99;66
5003108;Corguinho;MS;89;66;74.2
5004908;Jaraguari;MS;98;63;64.3
5007307;Rio Negro;MS;80;61;76.2
5007505;Rochedo;MS;84;60;71.4
5007901;Sidrolândia;MS;1006;642;63.8
5008008;Terenos;MS;341;219;64.2
5002902;Cassilândia;MS;375;126;33.6
5002951;Chapadão do Sul;MS;704;420;59.7
5003256;Costa Rica;MS;457;303;66.3
5006275;Paraíso das Águas;MS;128;83;64.8
5001003;Aparecida do Taboado;MS;410;206;50.2
5004403;Inocência;MS;135;102;75.6
5006309;Paranaíba;MS;636;367;57.7
5007802;Selvíria;MS;137;112;81.8
5000203;Água Clara;MS;240;136;56.7
5002308;Brasilândia;MS;182;97;53.3
5007109;Ribas do Rio Pardo;MS;517;220;42.6
5007554;Santa Rita do Pardo;MS;124;74;59.7
5008305;Três Lagoas;MS;2302;832;36.1
5000807;Anaurilândia;MS;118;65;55.1
5001904;Bataguassu;MS;446;252;56.5
5002001;Batayporã;MS;164;121;73.8
5006200;Nova Andradina;MS;919;453;49.3
5007976;Taquarussu;MS;64;42;65.6
5002100;Bela Vista;MS;492;308;62.6
5002159;Bodoquena;MS;175;137;78.3
5002209;Bonito;MS;453;254;56.1
5002803;Caracol;MS;89;66;74.2
5004106;Guia Lopes da Laguna;MS;156;108;69.2
5005004;Jardim;MS;490;210;42.9
5005806;Nioaque;MS;235;186;79.1
5000609;Amambai;MS;667;435;65.2
5000906;Antônio João;MS;178;152;85.4
5001243;Aral Moreira;MS;192;161;83.9
5002407;Caarapó;MS;527;301;57.1
5003504;Douradina;MS;97;82;84.5
5003702;Dourados;MS;4251;2107;49.6
5003801;Fátima do Sul;MS;333;138;41.4
5004502;Itaporã;MS;347;254;73.2
5005152;Juti;MS;103;71;68.9
5005251;Laguna Carapã;MS;129;92;71.3
5005400;Maracaju;MS;662;303;45.8
5006002;Nova Alvorada do Sul;MS;345;208;60.3
5006606;Ponta Porã;MS;1703;911;53.5
5007208;Rio Brilhante;MS;599;381;63.6
5008404;Vicentina;MS;151;124;82.1
5000856;Angélica;MS;186;156;83.9
5003157;Coronel Sapucaia;MS;275;237;86.2
5003454;Deodápolis;MS;305;239;78.4
5003751;Eldorado;MS;224;168;75
5004007;Glória de Dourados;MS;175;100;57.1
5004304;Iguatemi;MS;270;169;62.6
5004601;Itaquiraí;MS;251;139;55.4
5004700;Ivinhema;MS;473;261;55.2
5004809;Japorã;MS;173;137;79.2
5005103;Jateí;MS;96;79;82.3
5005681;Mundo Novo;MS;358;226;63.1
5005707;Naviraí;MS;1022;495;48.4
5006259;Novo Horizonte do Sul;MS;76;55;72.4
5006358;Paranhos;MS;260;202;77.7
5007703;Sete Quedas;MS;169;126;74.6
5007950;Tacuru;MS;177;144;81.4
5103304;Comodoro;MT;279;123;44.1
5101407;Aripuanã;MT;349;149;42.7
5103254;Colniza;MT;365;227;62.2
5107578;Rondolândia;MT;89;50;56.2
5101902;Brasnorte;MT;253;161;63.6
5102850;Castanheira;MT;106;68;64.2
5103379;Cotriguaçu;MT;136;67;49.3
5105150;Juína;MT;611;347;56.8
5105176;Juruena;MT;135;105;77.8
5100250;Alta Floresta;MT;776;446;57.5
5102793;Carlinda;MT;119;83;69.7
5100805;Apiacás;MT;116;72;62.1
5106158;Nova Bandeirantes;MT;147;72;49
5106299;Paranaíta;MT;151;111;73.5
5108956;Nova Monte Verde;MT;97;57;58.8
5103205;Colíder;MT;368;156;42.4
5104104;Guarantã do Norte;MT;494;331;67
5106265;Novo Mundo;MT;91;69;75.8
5105606;Matupá;MT;363;200;55.1
5106216;Nova Canaã do Norte;MT;142;78;54.9
5106422;Peixoto de Azevedo;MT;387;200;51.7
5108055;Terra Nova do Norte;MT;159;95;59.7
5108808;Nova Guarita;MT;51;24;47.1
5102637;Campo Novo do Parecis;MT;633;291;46
5107875;Sapezal;MT;373;148;39.7
5102686;Campos de Júlio;MT;138;50;36.2
5103502;Diamantino;MT;370;209;56.5
5105101;Juara;MT;453;292;64.5
5106273;Novo Horizonte do Norte;MT;42;20;47.6
5106802;Porto dos Gaúchos;MT;76;48;63.2
5107305;São José do Rio Claro;MT;166;62;37.3
5107941;Tabaporã;MT;133;55;41.4
5108907;Nova Maringá;MT;56;29;51.8
5105259;Lucas do Rio Verde;MT;1084;234;21.6
5105903;Nobres;MT;210;112;53.3
5106224;Nova Mutum;MT;769;196;25.5
5107768;Santa Rita do Trivelato;MT;55;32;58.2
5107925;Sorriso;MT;1477;461;31.2
5101837;Boa Esperança do Norte;MT;92;64;69.6
5106240;Nova Ubiratã;MT;122;71;58.2
5104526;Ipiranga do Norte;MT;105;42;40
5104542;Itanhangá;MT;89;42;47.2
5108006;Tapurah;MT;177;87;49.2
5103056;Cláudia;MT;137;66;48.2
5108303;União do Sul;MT;63;26;41.3
5104559;Itaúba;MT;75;48;64
5106190;Nova Santa Helena;MT;42;25;59.5
5105580;Marcelândia;MT;171;98;57.3
5107248;Santa Carmem;MT;78;32;41
5107909;Sinop;MT;2106;872;41.4
5108501;Vera;MT;134;57;42.5
5103700;Feliz Natal;MT;155;59;38.1
5106208;Nova Brasilândia;MT;48;20;41.7
5106307;Paranatinga;MT;368;248;67.4
5103858;Gaúcha do Norte;MT;224;142;63.4
5106455;Planalto da Serra;MT;45;31;68.9
5101852;Bom Jesus do Araguaia;MT;106;80;75.5
5107883;Serra Nova Dourada;MT;32;8;25
5100359;Alto Boa Vista;MT;73;50;68.5
5102694;Canabrava do Norte;MT;74;32;43.2
5103353;Confresa;MT;574;411;71.6
5105309;Luciara;MT;61;44;72.1
5106778;Porto Alegre do Norte;MT;144;111;77.1
5107180;Ribeirão Cascalheira;MT;136;99;72.8
5107354;São José do Xingu;MT;99;75;75.8
5107743;Santa Cruz do Xingu;MT;49;35;71.4
5107776;Santa Terezinha;MT;131;103;78.6
5107859;São Félix do Araguaia;MT;164;101;61.6
5108600;Vila Rica;MT;261;138;52.9
5100201;Água Boa;MT;396;188;47.5
5106174;Nova Nazaré;MT;109;83;76.1
5102603;Campinápolis;MT;383;316;82.5
5102702;Canarana;MT;356;151;42.4
5106257;Nova Xavantina;MT;250;100;40
5106281;Novo São Joaquim;MT;88;61;69.3
5107792;Santo Antônio do Leste;MT;57;32;56.1
5107065;Querência;MT;376;199;52.9
5101001;Araguaiana;MT;42;31;73.8
5101803;Barra do Garças;MT;1017;393;38.6
5103106;Cocalinho;MT;72;43;59.7
5105507;Vila Bela da Santíssima Trindade;MT;201;97;48.3
5106182;Nova Lacerda;MT;84;43;51.2
5106752;Pontes e Lacerda;MT;559;276;49.4
5108352;Vale de São Domingos;MT;41;31;75.6
5101704;Barra do Bugres;MT;387;224;57.9
5106851;Porto Estrela;MT;42;19;45.2
5103452;Denise;MT;67;28;41.8
5106232;Nova Olímpia;MT;215;108;50.2
5107958;Tangará da Serra;MT;1174;504;42.9
5101258;Araputanga;MT;199;77;38.7
5103809;Figueirópolis D'Oeste;MT;35;14;40
5103957;Glória D'Oeste;MT;41;29;70.7
5104500;Indiavaí;MT;30;7;23.3
5105002;Jauru;MT;88;55;62.5
5105234;Lambari D'Oeste;MT;60;43;71.7
5105622;Mirassol d'Oeste;MT;330;176;53.3
5106828;Porto Esperidião;MT;148;109;73.6
5107107;São José dos Quatro Marcos;MT;228;90;39.5
5107156;Reserva do Cabaçal;MT;32;14;43.8
5107206;Rio Branco;MT;60;43;71.7
5107750;Salto do Céu;MT;40;30;75
5100508;Alto Paraguai;MT;96;64;66.7
5101308;Arenápolis;MT;124;75;60.5
5106000;Nortelândia;MT;71;43;60.6
5107263;Santo Afonso;MT;48;22;45.8
5108857;Nova Marilândia;MT;48;30;62.5
5100102;Acorizal;MT;88;54;61.4
5104906;Jangada;MT;113;91;80.5
5107701;Rosário Oeste;MT;184;135;73.4
5103007;Chapada dos Guimarães;MT;266;129;48.5
5103403;Cuiabá;MT;7264;1779;24.5
5107800;Santo Antônio de Leverger;MT;282;218;77.3
5106109;Nossa Senhora do Livramento;MT;256;194;75.8
5108402;Várzea Grande;MT;3002;1741;58
5101605;Barão de Melgaço;MT;93;67;72
5102504;Cáceres;MT;1152;390;33.9
5103437;Curvelândia;MT;54;35;64.8
5106505;Poconé;MT;421;243;57.7
5102678;Campo Verde;MT;652;244;37.4
5107040;Primavera do Leste;MT;1240;500;40.3
5101209;Araguainha;MT;16;15;93.8
5103908;General Carneiro;MT;152;126;82.9
5104203;Guiratinga;MT;92;59;64.1
5106653;Pontal do Araguaia;MT;54;40;74.1
5106703;Ponte Branca;MT;26;16;61.5
5107008;Poxoréu;MT;248;190;76.6
5107198;Ribeirãozinho;MT;34;22;64.7
5108105;Tesouro;MT;27;21;77.8
5108204;Torixoréu;MT;35;10;28.6
5103601;Dom Aquino;MT;85;50;58.8
5104609;Itiquira;MT;144;78;54.2
5104807;Jaciara;MT;374;168;44.9
5105200;Juscimeira;MT;165;93;56.4
5106372;Pedra Preta;MT;200;117;58.5
5107297;São José do Povo;MT;27;19;70.4
5107404;São Pedro da Cipa;MT;52;30;57.7
5107602;Rondonópolis;MT;3149;1339;42.5
5100300;Alto Araguaia;MT;205;77;37.6
5100409;Alto Garças;MT;125;39;31.2
5100607;Alto Taquari;MT;140;57;40.7
5103361;Conquista D'Oeste;MT;58;41;70.7
5106315;Novo Santo Antônio;MT;33;16;48.5
5206404;Crixás;GO;225;83;36.9
5214002;Mozarlândia;GO;162;61;37.7
5214051;Mundo Novo;GO;76;25;32.9
5214838;Nova Crixás;GO;154;60;39
5215256;Novo Planalto;GO;38;25;65.8
5220207;São Miguel do Araguaia;GO;222;89;40.1
5221577;Uirapuru;GO;56;22;39.3
5202155;Araguapaz;GO;83;36;43.4
5202502;Aruanã;GO;85;28;32.9
5203807;Britânia;GO;57;27;47.4
5207535;Faina;GO;81;26;32.1
5208905;Goiás;GO;318;99;31.1
5211008;Itapirapuã;GO;86;18;20.9
5212204;Jussara;GO;233;82;35.2
5212956;Matrinchã;GO;58;30;51.7
5219258;Santa Fé de Goiás;GO;45;22;48.9
5201702;Aragarças;GO;177;47;26.6
5202353;Arenópolis;GO;61;24;39.3
5203104;Baliza;GO;52;21;40.4
5203401;Bom Jardim de Goiás;GO;73;22;30.1
5207105;Diorama;GO;31;7;22.6
5213707;Montes Claros de Goiás;GO;93;44;47.3
5217203;Piranhas;GO;123;45;36.6
5200555;Alto Horizonte;GO;88;6;6.8
5204656;Campinaçu;GO;43;14;32.6
5204706;Campinorte;GO;135;47;34.8
5204953;Campos Verdes;GO;40;6;15
5207501;Estrela do Norte;GO;40;24;60
5208103;Formoso;GO;43;8;18.6
5212808;Mara Rosa;GO;137;52;38
5200829;Amaralina;GO;60;15;25
5213087;Minaçu;GO;356;162;45.5
5213772;Montividiu do Norte;GO;63;25;39.7
5214101;Mutunópolis;GO;34;11;32.4
5214606;Niquelândia;GO;431;116;26.9
5214879;Nova Iguaçu de Goiás;GO;35;16;45.7
5218003;Porangatu;GO;478;62;13
5203575;Bonópolis;GO;48;12;25
5219605;Santa Tereza de Goiás;GO;36;10;27.8
5219704;Santa Terezinha de Goiás;GO;118;45;38.1
5221452;Trombas;GO;39;13;33.3
5221601;Uruaçu;GO;535;70;13.1
5200605;Alto Paraíso de Goiás;GO;121;44;36.4
5204904;Campos Belos;GO;315;63;20
5205307;Cavalcante;GO;176;98;55.7
5205521;Colinas do Sul;GO;88;51;58
5213509;Monte Alegre de Goiás;GO;138;79;57.2
5214903;Nova Roma;GO;38;14;36.8
5220009;São João d'Aliança;GO;185;56;30.3
5221080;Teresina de Goiás;GO;53;20;37.7
5203203;Barro Alto;GO;171;31;18.1
5219456;Santa Rita do Novo Destino;GO;48;17;35.4
5220280;São Patrício;GO;35;13;37.1
5205000;Carmo do Rio Verde;GO;101;43;42.6
5205406;Ceres;GO;365;40;11
5210158;Ipiranga de Goiás;GO;31;8;25.8
5208608;Goianésia;GO;761;125;16.4
5209291;Guaraíta;GO;24;8;33.3
5209457;Guarinos;GO;38;7;18.4
5209804;Hidrolina;GO;29;19;65.5
5210901;Itapaci;GO;252;77;30.6
5211206;Itapuranga;GO;270;43;15.9
5213855;Morro Agudo de Goiás;GO;43;26;60.5
5214705;Nova América;GO;36;24;66.7
5214861;Nova Glória;GO;147;48;32.7
5216908;Pilar de Goiás;GO;33;7;21.2
5218607;Rialma;GO;106;14;13.2
5218706;Rianápolis;GO;39;14;35.9
5218904;Rubiataba;GO;220;45;20.5
5219357;Santa Isabel;GO;46;11;23.9
5220157;São Luiz do Norte;GO;74;23;31.1
5221700;Uruana;GO;161;51;31.7
5201108;Anápolis;GO;4024;294;7.3
5204854;Campo Limpo de Goiás;GO;83;23;27.7
5201603;Araçu;GO;34;10;29.4
5203609;Brazabrantes;GO;34;6;17.6
5205208;Caturaí;GO;39;12;30.8
5206800;Damolândia;GO;32;18;56.2
5209606;Heitoraí;GO;33;7;21.2
5210000;Inhumas;GO;667;65;9.7
5210406;Itaberaí;GO;417;194;46.5
5210562;Itaguari;GO;46;18;39.1
5210604;Itaguaru;GO;49;17;34.7
5211404;Itauçu;GO;82;13;15.9
5211800;Jaraguá;GO;457;111;24.3
5212055;Jesúpolis;GO;26;6;23.1
5215009;Nova Veneza;GO;103;51;49.5
5215405;Ouro Verde de Goiás;GO;40;12;30
5216809;Petrolina de Goiás;GO;73;17;23.3
5219506;Santa Rosa de Goiás;GO;28;12;42.9
5219902;São Francisco de Goiás;GO;82;20;24.4
5221007;Taquaral de Goiás;GO;32;25;78.1
5200902;Amorinópolis;GO;31;14;45.2
5204201;Cachoeira de Goiás;GO;15;6;40
5205703;Córrego do Ouro;GO;28;6;21.4
5207600;Fazenda Nova;GO;57;33;57.9
5210208;Iporá;GO;502;79;15.7
5210307;Israelândia;GO;22;4;18.2
5211602;Ivolândia;GO;25;10;40
5212006;Jaupaci;GO;30;10;33.3
5213400;Moiporá;GO;45;22;48.9
5215207;Novo Brasil;GO;60;25;41.7
5200159;Adelândia;GO;19;6;31.6
5200852;Americano do Brasil;GO;48;22;45.8
5201306;Anicuns;GO;185;72;38.9
5202601;Aurilândia;GO;24;3;12.5
5202809;Avelinópolis;GO;38;20;52.6
5203939;Buriti de Goiás;GO;27;9;33.3
5207808;Firminópolis;GO;107;25;23.4
5213905;Mossâmedes;GO;50;3;6
5214408;Nazário;GO;83;36;43.4
5219001;Sanclerlândia;GO;80;41;51.2
5219100;Santa Bárbara de Goiás;GO;61;33;54.1
5220108;São Luís de Montes Belos;GO;430;103;24
5221502;Turvânia;GO;56;10;17.9
5201405;Aparecida de Goiânia;GO;4714;1035;22
5208707;Goiânia;GO;15574;2145;13.8
5201801;Aragoiânia;GO;97;36;37.1
5200050;Abadia de Goiás;GO;193;89;46.1
5203302;Bela Vista de Goiás;GO;310;82;26.5
5203559;Bonfinópolis;GO;80;14;17.5
5204557;Caldazinha;GO;33;16;48.5
5208400;Goianápolis;GO;160;47;29.4
5208806;Goianira;GO;676;256;37.9
5209200;Guapó;GO;200;69;34.5
5209705;Hidrolândia;GO;288;117;40.6
5212303;Leopoldo de Bulhões;GO;131;65;49.6
5214507;Nerópolis;GO;347;108;31.1
5219738;Santo Antônio de Goiás;GO;85;47;55.3
5220454;Senador Canedo;GO;1576;123;7.8
